battle,battleLabel,date,place,placeLabel,coordinates,country,countryLabel,troops
http://www.wikidata.org/entity/Q913604,Сражение на Альме,1854-09-20T00:00:00Z,http://www.wikidata.org/entity/Q864843,Альма,Point(33.668888888 44.831027777),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2091915,Битва за Бомарсунд,1854-08-01T00:00:00Z,http://www.wikidata.org/entity/Q176201,Сунд,Point(20.238333333 60.212222222),http://www.wikidata.org/entity/Q142,Франция,
http://www.wikidata.org/entity/Q2091915,Битва за Бомарсунд,1854-08-01T00:00:00Z,http://www.wikidata.org/entity/Q176201,Сунд,Point(20.238333333 60.212222222),http://www.wikidata.org/entity/Q62633,Великое княжество Финляндское,
http://www.wikidata.org/entity/Q2091915,Битва за Бомарсунд,1854-08-01T00:00:00Z,http://www.wikidata.org/entity/Q176201,Сунд,Point(20.238333333 60.212222222),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q2091915,Битва за Бомарсунд,1854-08-01T00:00:00Z,http://www.wikidata.org/entity/Q176201,Сунд,Point(20.238333333 60.212222222),http://www.wikidata.org/entity/Q34266,Российская империя,
http://www.wikidata.org/entity/Q15908732,Сражение у реки Чолок,1854-06-04T00:00:00Z,http://www.wikidata.org/entity/Q2915146,Чолоки,Point(41.970833333 41.854166666),http://www.wikidata.org/entity/Q34266,Российская империя,
http://www.wikidata.org/entity/Q15908732,Сражение у реки Чолок,1854-06-04T00:00:00Z,http://www.wikidata.org/entity/Q2915146,Чолоки,Point(41.970833333 41.854166666),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q815207,Осада Силистрии (1854),1854-01-01T00:00:00Z,http://www.wikidata.org/entity/Q182428,Силистра,Point(27.260277777 44.118611111),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q4072912,Ахалцихское сражение (1853),1853-11-13T00:00:00Z,http://www.wikidata.org/entity/Q212546,Ахалцихе,Point(42.993444444 41.643430555),http://www.wikidata.org/entity/Q34266,Российская империя,
http://www.wikidata.org/entity/Q4072912,Ахалцихское сражение (1853),1853-11-13T00:00:00Z,http://www.wikidata.org/entity/Q212546,Ахалцихе,Point(42.993444444 41.643430555),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q601152,Битва при Олтенитце,1853-11-04T00:00:00Z,http://www.wikidata.org/entity/Q737188,Олтеница,Point(26.63666667 44.08666667),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q4587924,Сражение при Фредерисии (1849),1849-07-06T00:00:00Z,http://www.wikidata.org/entity/Q21181,Фредерисия,Point(9.75333 55.5675),http://www.wikidata.org/entity/Q35,Дания,
http://www.wikidata.org/entity/Q1462874,Сражение при Визакне (1849),1849-02-04T00:00:00Z,http://www.wikidata.org/entity/Q186719,Окна-Сибиулуй,Point(24.057666666 45.875472222),http://www.wikidata.org/entity/Q1026,поляки,
http://www.wikidata.org/entity/Q1462874,Сражение при Визакне (1849),1849-02-04T00:00:00Z,http://www.wikidata.org/entity/Q186719,Окна-Сибиулуй,Point(24.057666666 45.875472222),http://www.wikidata.org/entity/Q28,Венгрия,
http://www.wikidata.org/entity/Q1462874,Сражение при Визакне (1849),1849-02-04T00:00:00Z,http://www.wikidata.org/entity/Q186719,Окна-Сибиулуй,Point(24.057666666 45.875472222),http://www.wikidata.org/entity/Q131964,Австрийская империя,
http://www.wikidata.org/entity/Q1462874,Сражение при Визакне (1849),1849-02-04T00:00:00Z,http://www.wikidata.org/entity/Q186719,Окна-Сибиулуй,Point(24.057666666 45.875472222),http://www.wikidata.org/entity/Q485150,румыны,
http://www.wikidata.org/entity/Q2333407,Сражение при Чурубуско,1847-08-20T00:00:00Z,http://www.wikidata.org/entity/Q1489,Мехико,Point(-99.148611111 19.355555555),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q1536618,Сражение при Чапультепеке,1847-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1635185,Камарго,Point(-99.182 19.421),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q1536618,Сражение при Чапультепеке,1847-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1635185,Камарго,Point(-99.182 19.421),http://www.wikidata.org/entity/Q96,Мексика,
http://www.wikidata.org/entity/Q2745368,Осада Веракруса,1847-01-01T00:00:00Z,http://www.wikidata.org/entity/Q173270,Веракрус,Point(-96.153333333 19.190277777),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q2736004,Сражение при Пало-Альто,1846-05-08T00:00:00Z,http://www.wikidata.org/entity/Q51693,Браунсвилл,Point(-97.46538 26.02007),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q2736004,Сражение при Пало-Альто,1846-05-08T00:00:00Z,http://www.wikidata.org/entity/Q51693,Браунсвилл,Point(-97.46538 26.02007),http://www.wikidata.org/entity/Q96,Мексика,
http://www.wikidata.org/entity/Q1628057,Битва при Монтеррее,1846-01-01T00:00:00Z,http://www.wikidata.org/entity/Q81033,Монтеррей,Point(-100.311111111 25.682222222),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q5037059,Сражение при Санта-Фе,1846-01-01T00:00:00Z,http://www.wikidata.org/entity/Q38555,Санта-Фе,Point(-105.964444444 35.667222222),http://www.wikidata.org/entity/Q96,Мексика,
http://www.wikidata.org/entity/Q5037059,Сражение при Санта-Фе,1846-01-01T00:00:00Z,http://www.wikidata.org/entity/Q38555,Санта-Фе,Point(-105.964444444 35.667222222),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q4087474,Битва при Усуне,1842-06-16T00:00:00Z,http://www.wikidata.org/entity/Q99785,Хуанпу,Point(121.5 31.375),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q4871360,Поход на Кабул (1842),1842-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5838,Кабул,Point(69.178333333 34.525277777),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q4872065,Сражение у Плам-Крик,1840-08-12T00:00:00Z,http://www.wikidata.org/entity/Q522530,Локхарт,Point(-97.668 29.8839),http://www.wikidata.org/entity/Q117133,Команчи,
http://www.wikidata.org/entity/Q4872065,Сражение у Плам-Крик,1840-08-12T00:00:00Z,http://www.wikidata.org/entity/Q522530,Локхарт,Point(-97.668 29.8839),http://www.wikidata.org/entity/Q1493185,Тонкава,
http://www.wikidata.org/entity/Q4872065,Сражение у Плам-Крик,1840-08-12T00:00:00Z,http://www.wikidata.org/entity/Q522530,Локхарт,Point(-97.668 29.8839),http://www.wikidata.org/entity/Q170588,Республика Техас,
http://www.wikidata.org/entity/Q5176240,Резня в доме совета,1840-03-19T00:00:00Z,http://www.wikidata.org/entity/Q975,Сан-Антонио,Point(-98.4929 29.4245),http://www.wikidata.org/entity/Q117133,Команчи,
http://www.wikidata.org/entity/Q5176240,Резня в доме совета,1840-03-19T00:00:00Z,http://www.wikidata.org/entity/Q975,Сан-Антонио,Point(-98.4929 29.4245),http://www.wikidata.org/entity/Q510865,Техасские рейнджеры,
http://www.wikidata.org/entity/Q2640981,Битва при Незибе,1839-06-24T00:00:00Z,http://www.wikidata.org/entity/Q1012831,Низип,Point(37.8 37.01666667),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2640981,Битва при Незибе,1839-06-24T00:00:00Z,http://www.wikidata.org/entity/Q1012831,Низип,Point(37.8 37.01666667),http://www.wikidata.org/entity/Q491507,Египетский эялет,
http://www.wikidata.org/entity/Q3751485,Сражение при Ориаменди,1837-03-16T00:00:00Z,http://www.wikidata.org/entity/Q10313,Сан-Себастьян,Point(-1.96667 43.2667),http://www.wikidata.org/entity/Q3755355,Британский Вспомогательный легион,
http://www.wikidata.org/entity/Q1186616,Битва при Агуа-Дульсе,1836-03-02T00:00:00Z,http://www.wikidata.org/entity/Q483893,Нуэсес,Point(-97.84972222 27.8475),http://www.wikidata.org/entity/Q2862975,Сухопутные войска Мексики,
http://www.wikidata.org/entity/Q1191854,Битва при Гонсалесе,1835-10-02T00:00:00Z,http://www.wikidata.org/entity/Q765552,Гонзалес,Point(-97.521666666 29.438888888),http://www.wikidata.org/entity/Q96,Мексика,
http://www.wikidata.org/entity/Q3394874,Битва при Петре,1829-09-12T00:00:00Z,http://www.wikidata.org/entity/Q15306825,Πетра,Point(23.0575 38.371116666),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2032250,Кулевчинское сражение,1829-06-11T00:00:00Z,http://www.wikidata.org/entity/Q2459249,Кюлевча,Point(27.11611111 43.25722222),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2032250,Кулевчинское сражение,1829-06-11T00:00:00Z,http://www.wikidata.org/entity/Q2459249,Кюлевча,Point(27.11611111 43.25722222),http://www.wikidata.org/entity/Q389004,Валахия,
http://www.wikidata.org/entity/Q82702,Битва при Фалероне,1827-05-06T00:00:00Z,http://www.wikidata.org/entity/Q1014231,Палеон-Фалирон,Point(23.7 37.933333333),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q82702,Битва при Фалероне,1827-05-06T00:00:00Z,http://www.wikidata.org/entity/Q1014231,Палеон-Фалирон,Point(23.7 37.933333333),http://www.wikidata.org/entity/Q528546,Первая Греческая республика,
http://www.wikidata.org/entity/Q2480544,Сражение при Итусаинго,1827-02-20T00:00:00Z,http://www.wikidata.org/entity/Q266960,Розариу-ду-Сул,Point(-54.874722222 -30.245),http://www.wikidata.org/entity/Q217230,Бразильская империя,
http://www.wikidata.org/entity/Q2480544,Сражение при Итусаинго,1827-02-20T00:00:00Z,http://www.wikidata.org/entity/Q266960,Розариу-ду-Сул,Point(-54.874722222 -30.245),http://www.wikidata.org/entity/Q738144,Соединённые провинции Южной Америки,
http://www.wikidata.org/entity/Q3402827,Лернейская битва,1825-07-18T00:00:00Z,http://www.wikidata.org/entity/Q4118461,Мили,Point(22.713866666 37.554833333),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q3394852,Битва при Маниаки,1825-06-25T00:00:00Z,http://www.wikidata.org/entity/Q6749451,Маньякион,Point(21.7725 37.076389),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q934157,Битва при Аякучо,1824-12-09T00:00:00Z,http://www.wikidata.org/entity/Q504215,Аякучо,Point(-74.13166667 -13.0425),http://www.wikidata.org/entity/Q5820637,Королевская армия Перу,
http://www.wikidata.org/entity/Q1508820,Бой при Хунине (1824),1824-08-06T00:00:00Z,http://www.wikidata.org/entity/Q207973,Хунин,Point(-75.973834 -11.214766),http://www.wikidata.org/entity/Q5820637,Королевская армия Перу,
http://www.wikidata.org/entity/Q2672355,Псарская резня,1824-07-05T00:00:00Z,http://www.wikidata.org/entity/Q1330873,Псара,Point(25.5847 38.5693),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2584330,Битва при Карпениси,1823-08-20T00:00:00Z,http://www.wikidata.org/entity/Q771781,Карпенисион,Point(21.5723 39.056028),http://www.wikidata.org/entity/Q528546,Первая Греческая республика,
http://www.wikidata.org/entity/Q2584330,Битва при Карпениси,1823-08-20T00:00:00Z,http://www.wikidata.org/entity/Q771781,Карпенисион,Point(21.5723 39.056028),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2889730,Битва при Пета,1822-07-16T00:00:00Z,http://www.wikidata.org/entity/Q208573,Арта,Point(21.0300179 39.1672798),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q5722537,Сражение при Ике,1822-04-07T00:00:00Z,http://www.wikidata.org/entity/Q208186,Ика,Point(-75.779166666 -14.036388888),http://www.wikidata.org/entity/Q5820637,Королевская армия Перу,
http://www.wikidata.org/entity/Q3566975,Сражение при Спеце,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q648317,Арголикос,Point(22.916666666 37.333333333),http://www.wikidata.org/entity/Q528546,Первая Греческая республика,
http://www.wikidata.org/entity/Q3566975,Сражение при Спеце,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q648317,Арголикос,Point(22.916666666 37.333333333),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q12880430,Битва у рва,1821-08-10T00:00:00Z,http://www.wikidata.org/entity/Q193409,Триполис,Point(22.46 37.566),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2093780,Битва при Скулень,1821-07-23T00:00:00Z,http://www.wikidata.org/entity/Q2633540,Скулень,Point(27.633333333 47.316666666),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2888462,Сражение при Драгашани,1821-06-19T00:00:00Z,http://www.wikidata.org/entity/Q754726,Дрэгэшани,Point(24.260555555 44.661111111),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2579514,Битва при Долиане,1821-05-18T00:00:00Z,http://www.wikidata.org/entity/Q12872300,Ано Долиана,Point(22.498 37.386),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2579514,Битва при Долиане,1821-05-18T00:00:00Z,http://www.wikidata.org/entity/Q644684,Вервена,Point(22.498 37.386),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2579501,Сражение при Вальтеси,1821-05-12T00:00:00Z,http://www.wikidata.org/entity/Q7912662,Валтецион,Point(22.284722222 37.4775),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2577392,Битва при Гравье,1821-05-08T00:00:00Z,http://www.wikidata.org/entity/Q2015909,Гравья,Point(22.428888888 38.671111111),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2570192,Битва при Аламане,1821-05-05T00:00:00Z,http://www.wikidata.org/entity/Q194450,Фермопилы,Point(22.458780555 38.853444444),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q2890016,Сражение при Сипе-Сипе,1815-11-28T00:00:00Z,http://www.wikidata.org/entity/Q233917,Кочабамба,Point(-66.34780833 -17.45612778),http://www.wikidata.org/entity/Q5820637,Королевская армия Перу,
http://www.wikidata.org/entity/Q705936,Битва при Катр-Бра,1815-06-16T00:00:00Z,http://www.wikidata.org/entity/Q2122534,Катр-Бра,Point(4.453 50.571),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q12747919,битва при Любиче,1815-05-08T00:00:00Z,http://www.wikidata.org/entity/Q2723389,Любич,Point(20.36686 43.914438),http://www.wikidata.org/entity/Q12560,Османская империя,
http://www.wikidata.org/entity/Q1850527,Битва за Балтимор,1814-09-15T00:00:00Z,http://www.wikidata.org/entity/Q5092,Балтимор,Point(-76.58 39.263333333),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q1850527,Битва за Балтимор,1814-09-15T00:00:00Z,http://www.wikidata.org/entity/Q5092,Балтимор,Point(-76.58 39.263333333),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q1432141,Битва при Бладенсбурге,1814-08-24T00:00:00Z,http://www.wikidata.org/entity/Q174272,Блейденсберг,Point(-76.9376 38.936647222),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q1432141,Битва при Бладенсбурге,1814-08-24T00:00:00Z,http://www.wikidata.org/entity/Q174272,Блейденсберг,Point(-76.9376 38.936647222),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q3485838,Осада Байонны,1814-04-14T00:00:00Z,http://www.wikidata.org/entity/Q134674,Байонна,Point(-1.46666667 43.33333333),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q3485838,Осада Байонны,1814-04-14T00:00:00Z,http://www.wikidata.org/entity/Q134674,Байонна,Point(-1.46666667 43.33333333),http://www.wikidata.org/entity/Q45670,Королевство Португалия,
http://www.wikidata.org/entity/Q3485838,Осада Байонны,1814-04-14T00:00:00Z,http://www.wikidata.org/entity/Q134674,Байонна,Point(-1.46666667 43.33333333),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q3485838,Осада Байонны,1814-04-14T00:00:00Z,http://www.wikidata.org/entity/Q134674,Байонна,Point(-1.46666667 43.33333333),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q2885195,Битва при Тулузе (1814),1814-04-10T00:00:00Z,http://www.wikidata.org/entity/Q7880,Тулуза,Point(1.443888888 43.604444444),http://www.wikidata.org/entity/Q45670,Королевство Португалия,
http://www.wikidata.org/entity/Q2885195,Битва при Тулузе (1814),1814-04-10T00:00:00Z,http://www.wikidata.org/entity/Q7880,Тулуза,Point(1.443888888 43.604444444),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q2885195,Битва при Тулузе (1814),1814-04-10T00:00:00Z,http://www.wikidata.org/entity/Q7880,Тулуза,Point(1.443888888 43.604444444),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q2885195,Битва при Тулузе (1814),1814-04-10T00:00:00Z,http://www.wikidata.org/entity/Q7880,Тулуза,Point(1.443888888 43.604444444),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q1785910,Битва у подковной излучины,1814-03-27T00:00:00Z,http://www.wikidata.org/entity/Q79248,Дейдвилл,Point(-85.735277777 32.982222222),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q1785910,Битва у подковной излучины,1814-03-27T00:00:00Z,http://www.wikidata.org/entity/Q79248,Дейдвилл,Point(-85.735277777 32.982222222),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q747386,Сражение при Краоне,1814-03-07T00:00:00Z,http://www.wikidata.org/entity/Q839780,Краон,Point(3.72416667 49.44111111),http://www.wikidata.org/entity/Q142,Франция,
http://www.wikidata.org/entity/Q747386,Сражение при Краоне,1814-03-07T00:00:00Z,http://www.wikidata.org/entity/Q839780,Краон,Point(3.72416667 49.44111111),http://www.wikidata.org/entity/Q34266,Российская империя,
http://www.wikidata.org/entity/Q747386,Сражение при Краоне,1814-03-07T00:00:00Z,http://www.wikidata.org/entity/Q839780,Краон,Point(3.72416667 49.44111111),http://www.wikidata.org/entity/Q27306,Королевство Пруссия,
http://www.wikidata.org/entity/Q2079873,Битва при Ортезе,1814-02-27T00:00:00Z,http://www.wikidata.org/entity/Q244248,Ортез,Point(-0.776111111 43.505277777),http://www.wikidata.org/entity/Q45670,Королевство Португалия,
http://www.wikidata.org/entity/Q2079873,Битва при Ортезе,1814-02-27T00:00:00Z,http://www.wikidata.org/entity/Q244248,Ортез,Point(-0.776111111 43.505277777),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q2079873,Битва при Ортезе,1814-02-27T00:00:00Z,http://www.wikidata.org/entity/Q244248,Ортез,Point(-0.776111111 43.505277777),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q2079873,Битва при Ортезе,1814-02-27T00:00:00Z,http://www.wikidata.org/entity/Q244248,Ортез,Point(-0.776111111 43.505277777),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q2888598,Битва при Гаррисе,1814-02-15T00:00:00Z,http://www.wikidata.org/entity/Q680593,Гаррис,Point(-1.06 43.343333),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q2888598,Битва при Гаррисе,1814-02-15T00:00:00Z,http://www.wikidata.org/entity/Q680593,Гаррис,Point(-1.06 43.343333),http://www.wikidata.org/entity/Q45670,Королевство Португалия,
http://www.wikidata.org/entity/Q2888598,Битва при Гаррисе,1814-02-15T00:00:00Z,http://www.wikidata.org/entity/Q680593,Гаррис,Point(-1.06 43.343333),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q2888598,Битва при Гаррисе,1814-02-15T00:00:00Z,http://www.wikidata.org/entity/Q680593,Гаррис,Point(-1.06 43.343333),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q745543,Сражение при Монмирале,1814-02-11T00:00:00Z,http://www.wikidata.org/entity/Q819568,Монмираль,Point(3.48066 48.8958),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q2890553,Битва при Нивеле,1813-11-10T00:00:00Z,http://www.wikidata.org/entity/Q1406197,Нивель,Point(-1.543611111 43.33),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q2890553,Битва при Нивеле,1813-11-10T00:00:00Z,http://www.wikidata.org/entity/Q1406197,Нивель,Point(-1.543611111 43.33),http://www.wikidata.org/entity/Q45670,Королевство Португалия,
http://www.wikidata.org/entity/Q2890553,Битва при Нивеле,1813-11-10T00:00:00Z,http://www.wikidata.org/entity/Q1406197,Нивель,Point(-1.543611111 43.33),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q2890553,Битва при Нивеле,1813-11-10T00:00:00Z,http://www.wikidata.org/entity/Q1406197,Нивель,Point(-1.543611111 43.33),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q2890503,Битва при Бидасоа,1813-10-07T00:00:00Z,http://www.wikidata.org/entity/Q191754,Андай,Point(-1.70333 43.30972),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q2890503,Битва при Бидасоа,1813-10-07T00:00:00Z,http://www.wikidata.org/entity/Q191754,Андай,Point(-1.70333 43.30972),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q2890503,Битва при Бидасоа,1813-10-07T00:00:00Z,http://www.wikidata.org/entity/Q191754,Андай,Point(-1.70333 43.30972),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q2890503,Битва при Бидасоа,1813-10-07T00:00:00Z,http://www.wikidata.org/entity/Q191754,Андай,Point(-1.70333 43.30972),http://www.wikidata.org/entity/Q45670,Королевство Португалия,
http://www.wikidata.org/entity/Q645288,Сражение на Темсе,1813-10-05T00:00:00Z,http://www.wikidata.org/entity/Q113464,Чатем-Кент,Point(-81.931388888 42.5625),http://www.wikidata.org/entity/Q30,США,
http://www.wikidata.org/entity/Q645288,Сражение на Темсе,1813-10-05T00:00:00Z,http://www.wikidata.org/entity/Q113464,Чатем-Кент,Point(-81.931388888 42.5625),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q4872673,Сражение при Вилькапухио,1813-10-01T00:00:00Z,http://www.wikidata.org/entity/Q750,Боливия,Point(-66.558611111 -19.038611111),http://www.wikidata.org/entity/Q5820637,Королевская армия Перу,
http://www.wikidata.org/entity/Q541647,Сражение при Гёрде,1813-09-16T00:00:00Z,http://www.wikidata.org/entity/Q556565,Гёрде,Point(10.8355 53.1531),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q2889928,Битва при Сан-Марсиале,1813-08-31T00:00:00Z,http://www.wikidata.org/entity/Q200201,Ирун,Point(-1.761388888 43.327777777),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q2889928,Битва при Сан-Марсиале,1813-08-31T00:00:00Z,http://www.wikidata.org/entity/Q200201,Ирун,Point(-1.761388888 43.327777777),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q1085401,Сражение на реке Кацбах,1813-08-26T00:00:00Z,http://www.wikidata.org/entity/Q106274,Легница,Point(16.07 51.126666666),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q4872203,Битва при Ронсевале,1813-07-25T00:00:00Z,http://www.wikidata.org/entity/Q1305618,Ронсевальское ущелье,Point(-1.304686111 43.013766666),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q4872203,Битва при Ронсевале,1813-07-25T00:00:00Z,http://www.wikidata.org/entity/Q1305618,Ронсевальское ущелье,Point(-1.304686111 43.013766666),http://www.wikidata.org/entity/Q45670,Королевство Португалия,
http://www.wikidata.org/entity/Q4872203,Битва при Ронсевале,1813-07-25T00:00:00Z,http://www.wikidata.org/entity/Q1305618,Ронсевальское ущелье,Point(-1.304686111 43.013766666),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q17026630,Битва при Толосе (1813),1813-06-26T00:00:00Z,http://www.wikidata.org/entity/Q497801,Толоса,Point(-2.083333 43.133333),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q17026630,Битва при Толосе (1813),1813-06-26T00:00:00Z,http://www.wikidata.org/entity/Q497801,Толоса,Point(-2.083333 43.133333),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q17026630,Битва при Толосе (1813),1813-06-26T00:00:00Z,http://www.wikidata.org/entity/Q497801,Толоса,Point(-2.083333 43.133333),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q17026630,Битва при Толосе (1813),1813-06-26T00:00:00Z,http://www.wikidata.org/entity/Q497801,Толоса,Point(-2.083333 43.133333),http://www.wikidata.org/entity/Q45670,Королевство Португалия,
http://www.wikidata.org/entity/Q276059,Битва при Витории,1813-06-21T00:00:00Z,http://www.wikidata.org/entity/Q14318,Витория-Гастейс,Point(-2.683333333 42.85),http://www.wikidata.org/entity/Q45670,Королевство Португалия,
http://www.wikidata.org/entity/Q276059,Битва при Витории,1813-06-21T00:00:00Z,http://www.wikidata.org/entity/Q14318,Витория-Гастейс,Point(-2.683333333 42.85),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q276059,Битва при Витории,1813-06-21T00:00:00Z,http://www.wikidata.org/entity/Q14318,Витория-Гастейс,Point(-2.683333333 42.85),http://www.wikidata.org/entity/Q71084,Первая французская империя,
http://www.wikidata.org/entity/Q276059,Битва при Витории,1813-06-21T00:00:00Z,http://www.wikidata.org/entity/Q14318,Витория-Гастейс,Point(-2.683333333 42.85),http://www.wikidata.org/entity/Q174193,Соединённое королевство Великобритании и Ирландии,
http://www.wikidata.org/entity/Q4870673,Битва при Касталье (1813),1813-04-13T00:00:00Z,http://www.wikidata.org/entity/Q1646122,Касталья,Point(-0.66667 38.6),http://www.wikidata.org/entity/Q188586,Королевство Сицилия,
http://www.wikidata.org/entity/Q4870673,Битва при Касталье (1813),1813-04-13T00:00:00Z,http://www.wikidata.org/entity/Q1646122,Касталья,Point(-0.66667 38.6),http://www.wikidata.org/entity/Q3399982,Королевство Испания,
http://www.wikidata.org/entity/Q4870673,Битва при Касталье (1813),1813-04-13T00:00:00Z,http://www.wikidata.org/entity/Q1646122,Касталья,Point(-0.66667 38.6),http://www.wikidata.org/entity/Q71084,Первая французская империя,
